"state","state_abb","date","candidate","col","row","actual","biden_share","sanders_share","other_share","nth_del"
"Illinois","IL",2020-03-17,"Sanders",21,92,FALSE,0,1,0,857
"Illinois","IL",2020-03-17,"Sanders",22,92,FALSE,0,1,0,858
"Illinois","IL",2020-03-17,"Sanders",23,92,FALSE,0,1,0,859
"Illinois","IL",2020-03-17,"Sanders",24,92,FALSE,0,1,0,860
"Illinois","IL",2020-03-17,"Sanders",15,93,FALSE,0,1,0,861
"Illinois","IL",2020-03-17,"Sanders",16,93,FALSE,0,1,0,862
"Illinois","IL",2020-03-17,"Sanders",17,93,FALSE,0,1,0,863
"Illinois","IL",2020-03-17,"Sanders",18,93,FALSE,0,1,0,864
"Illinois","IL",2020-03-17,"Sanders",19,93,FALSE,0,1,0,865
"Illinois","IL",2020-03-17,"Sanders",20,93,FALSE,0,1,0,866
"Illinois","IL",2020-03-17,"Sanders",21,93,FALSE,0,1,0,867
"Illinois","IL",2020-03-17,"Sanders",22,93,FALSE,0,1,0,868
"Illinois","IL",2020-03-17,"Sanders",23,93,FALSE,0,1,0,869
"Illinois","IL",2020-03-17,"Sanders",24,93,FALSE,0,1,0,870
"Illinois","IL",2020-03-17,"Sanders",16,94,FALSE,0,1,0,871
"Illinois","IL",2020-03-17,"Sanders",17,94,FALSE,0,1,0,872
"Illinois","IL",2020-03-17,"Sanders",18,94,FALSE,0,1,0,873
"Illinois","IL",2020-03-17,"Sanders",19,94,FALSE,0,1,0,874
"Illinois","IL",2020-03-17,"Sanders",20,94,FALSE,0,1,0,875
"Illinois","IL",2020-03-17,"Sanders",21,94,FALSE,0,1,0,876
"Illinois","IL",2020-03-17,"Sanders",22,94,FALSE,0,1,0,877
"Illinois","IL",2020-03-17,"Sanders",23,94,FALSE,0,1,0,878
"Illinois","IL",2020-03-17,"Sanders",24,94,FALSE,0,1,0,879
"Illinois","IL",2020-03-17,"Sanders",16,95,FALSE,0,1,0,880
"Illinois","IL",2020-03-17,"Sanders",17,95,FALSE,0,1,0,881
"Illinois","IL",2020-03-17,"Sanders",18,95,FALSE,0,1,0,882
"Illinois","IL",2020-03-17,"Sanders",19,95,FALSE,0,1,0,883
"Illinois","IL",2020-03-17,"Sanders",20,95,FALSE,0,1,0,884
"Illinois","IL",2020-03-17,"Sanders",21,95,FALSE,0,1,0,885
"Illinois","IL",2020-03-17,"Sanders",22,95,FALSE,0,1,0,886
"Illinois","IL",2020-03-17,"Sanders",23,95,FALSE,0,1,0,887
"Illinois","IL",2020-03-17,"Sanders",24,95,FALSE,0,1,0,888
"Illinois","IL",2020-03-17,"Sanders",16,96,FALSE,0,1,0,889
"Illinois","IL",2020-03-17,"Sanders",17,96,FALSE,0,1,0,890
"Illinois","IL",2020-03-17,"Sanders",18,96,FALSE,0,1,0,891
"Illinois","IL",2020-03-17,"Sanders",19,96,FALSE,0,1,0,892
"Illinois","IL",2020-03-17,"Sanders",20,96,FALSE,0,1,0,893
"Illinois","IL",2020-03-17,"Sanders",21,96,FALSE,0,1,0,894
"Illinois","IL",2020-03-17,"Sanders",22,96,FALSE,0,1,0,895
"Illinois","IL",2020-03-17,"Sanders",23,96,FALSE,0,1,0,896
"Illinois","IL",2020-03-17,"Unassigned",15,94,FALSE,0,0,0,25
"Indiana","IN",2020-05-05,"Biden",1,154,FALSE,1,0,0,2010
"Indiana","IN",2020-05-05,"Biden",2,154,FALSE,1,0,0,2011
"Indiana","IN",2020-05-05,"Biden",3,154,FALSE,1,0,0,2012
"Indiana","IN",2020-05-05,"Biden",4,154,FALSE,1,0,0,2013
"Indiana","IN",2020-05-05,"Biden",5,154,FALSE,1,0,0,2014
"Indiana","IN",2020-05-05,"Biden",6,154,FALSE,1,0,0,2015
"Indiana","IN",2020-05-05,"Biden",7,154,FALSE,1,0,0,2016
"Indiana","IN",2020-05-05,"Biden",8,154,FALSE,1,0,0,2017
"Indiana","IN",2020-05-05,"Biden",9,154,FALSE,1,0,0,2018
"Indiana","IN",2020-05-05,"Biden",10,154,FALSE,1,0,0,2019
"Indiana","IN",2020-05-05,"Biden",1,155,FALSE,1,0,0,2026
"Indiana","IN",2020-05-05,"Biden",2,155,FALSE,1,0,0,2027
"Indiana","IN",2020-05-05,"Biden",3,155,FALSE,1,0,0,2028
"Indiana","IN",2020-05-05,"Biden",4,155,FALSE,1,0,0,2029
"Indiana","IN",2020-05-05,"Biden",5,155,FALSE,1,0,0,2030
"Indiana","IN",2020-05-05,"Biden",6,155,FALSE,1,0,0,2031
"Indiana","IN",2020-05-05,"Biden",7,155,FALSE,1,0,0,2032
"Indiana","IN",2020-05-05,"Biden",8,155,FALSE,1,0,0,2033
"Indiana","IN",2020-05-05,"Biden",9,155,FALSE,1,0,0,2034
"Indiana","IN",2020-05-05,"Biden",10,155,FALSE,1,0,0,2035
"Indiana","IN",2020-05-05,"Biden",11,155,FALSE,1,0,0,2036
"Indiana","IN",2020-05-05,"Biden",12,155,FALSE,1,0,0,2037
"Indiana","IN",2020-05-05,"Biden",13,155,FALSE,1,0,0,2038
"Indiana","IN",2020-05-05,"Biden",1,156,FALSE,1,0,0,2039
"Indiana","IN",2020-05-05,"Biden",2,156,FALSE,1,0,0,2040
"Indiana","IN",2020-05-05,"Biden",3,156,FALSE,1,0,0,2041
"Indiana","IN",2020-05-05,"Biden",4,156,FALSE,1,0,0,2042
"Indiana","IN",2020-05-05,"Biden",5,156,FALSE,1,0,0,2043
"Indiana","IN",2020-05-05,"Biden",6,156,FALSE,1,0,0,2044
"Indiana","IN",2020-05-05,"Biden",7,156,FALSE,1,0,0,2045
"Indiana","IN",2020-05-05,"Biden",8,156,FALSE,1,0,0,2046
"Indiana","IN",2020-05-05,"Biden",9,156,FALSE,1,0,0,2047
"Indiana","IN",2020-05-05,"Biden",10,156,FALSE,1,0,0,2048
"Indiana","IN",2020-05-05,"Biden",11,156,FALSE,1,0,0,2049
"Indiana","IN",2020-05-05,"Biden",12,156,FALSE,1,0,0,2050
"Indiana","IN",2020-05-05,"Biden",13,156,FALSE,1,0,0,2051
"Indiana","IN",2020-05-05,"Biden",1,157,FALSE,1,0,0,2052
"Indiana","IN",2020-05-05,"Biden",2,157,FALSE,1,0,0,2053
"Indiana","IN",2020-05-05,"Biden",3,157,FALSE,1,0,0,2054
"Indiana","IN",2020-05-05,"Biden",4,157,FALSE,1,0,0,2055
"Indiana","IN",2020-05-05,"Biden",5,157,FALSE,1,0,0,2056
"Indiana","IN",2020-05-05,"Biden",6,157,FALSE,1,0,0,2057
"Indiana","IN",2020-05-05,"Biden",7,157,FALSE,1,0,0,2058
"Indiana","IN",2020-05-05,"Biden",8,157,FALSE,1,0,0,2059
"Indiana","IN",2020-05-05,"Biden",9,157,FALSE,1,0,0,2060
"Indiana","IN",2020-05-05,"Biden",10,157,FALSE,1,0,0,2061
"Indiana","IN",2020-05-05,"Biden",11,157,FALSE,1,0,0,2062
"Indiana","IN",2020-05-05,"Biden",12,157,FALSE,1,0,0,2063
"Indiana","IN",2020-05-05,"Biden",13,157,FALSE,1,0,0,2064
"Indiana","IN",2020-05-05,"Other",22,155,FALSE,0,0,1,180
"Indiana","IN",2020-05-05,"Other",23,155,FALSE,0,0,1,181
"Indiana","IN",2020-05-05,"Other",24,155,FALSE,0,0,1,182
"Indiana","IN",2020-05-05,"Other",22,156,FALSE,0,0,1,183
"Indiana","IN",2020-05-05,"Other",23,156,FALSE,0,0,1,184
"Indiana","IN",2020-05-05,"Other",24,156,FALSE,0,0,1,185
"Indiana","IN",2020-05-05,"Other",21,157,FALSE,0,0,1,186
"Indiana","IN",2020-05-05,"Other",22,157,FALSE,0,0,1,187
"Indiana","IN",2020-05-05,"Other",23,157,FALSE,0,0,1,188
"Indiana","IN",2020-05-05,"Other",24,157,FALSE,0,0,1,189
"Indiana","IN",2020-05-05,"Sanders",14,155,FALSE,0,1,0,1269
"Indiana","IN",2020-05-05,"Sanders",15,155,FALSE,0,1,0,1270
"Indiana","IN",2020-05-05,"Sanders",16,155,FALSE,0,1,0,1271
"Indiana","IN",2020-05-05,"Sanders",17,155,FALSE,0,1,0,1272
"Indiana","IN",2020-05-05,"Sanders",18,155,FALSE,0,1,0,1273
"Indiana","IN",2020-05-05,"Sanders",19,155,FALSE,0,1,0,1274
"Indiana","IN",2020-05-05,"Sanders",20,155,FALSE,0,1,0,1275
"Indiana","IN",2020-05-05,"Sanders",21,155,FALSE,0,1,0,1276
"Indiana","IN",2020-05-05,"Sanders",14,156,FALSE,0,1,0,1277
"Indiana","IN",2020-05-05,"Sanders",15,156,FALSE,0,1,0,1278
"Indiana","IN",2020-05-05,"Sanders",16,156,FALSE,0,1,0,1279
"Indiana","IN",2020-05-05,"Sanders",17,156,FALSE,0,1,0,1280
"Indiana","IN",2020-05-05,"Sanders",18,156,FALSE,0,1,0,1281
"Indiana","IN",2020-05-05,"Sanders",19,156,FALSE,0,1,0,1282
"Indiana","IN",2020-05-05,"Sanders",20,156,FALSE,0,1,0,1283
"Indiana","IN",2020-05-05,"Sanders",21,156,FALSE,0,1,0,1284
"Indiana","IN",2020-05-05,"Sanders",15,157,FALSE,0,1,0,1285
"Indiana","IN",2020-05-05,"Sanders",16,157,FALSE,0,1,0,1286
"Indiana","IN",2020-05-05,"Sanders",17,157,FALSE,0,1,0,1287
"Indiana","IN",2020-05-05,"Sanders",18,157,FALSE,0,1,0,1288
"Indiana","IN",2020-05-05,"Sanders",19,157,FALSE,0,1,0,1289
"Indiana","IN",2020-05-05,"Sanders",20,157,FALSE,0,1,0,1290
"Indiana","IN",2020-05-05,"Split",14,157,FALSE,0.4,0.3,0.3,17
"Kansas","KA",2020-05-02,"Biden",1,151,FALSE,1,0,0,1959
"Kansas","KA",2020-05-02,"Biden",2,151,FALSE,1,0,0,1960
"Kansas","KA",2020-05-02,"Biden",1,152,FALSE,1,0,0,1976
"Kansas","KA",2020-05-02,"Biden",2,152,FALSE,1,0,0,1977
"Kansas","KA",2020-05-02,"Biden",3,152,FALSE,1,0,0,1978
"Kansas","KA",2020-05-02,"Biden",4,152,FALSE,1,0,0,1979
"Kansas","KA",2020-05-02,"Biden",5,152,FALSE,1,0,0,1980
"Kansas","KA",2020-05-02,"Biden",1,153,FALSE,1,0,0,1993
"Kansas","KA",2020-05-02,"Biden",2,153,FALSE,1,0,0,1994
"Kansas","KA",2020-05-02,"Biden",3,153,FALSE,1,0,0,1995
"Kansas","KA",2020-05-02,"Biden",4,153,FALSE,1,0,0,1996
"Kansas","KA",2020-05-02,"Biden",5,153,FALSE,1,0,0,1997
"Kansas","KA",2020-05-02,"Biden",6,153,FALSE,1,0,0,1998
"Kansas","KA",2020-05-02,"Biden",7,153,FALSE,1,0,0,1999
"Kansas","KA",2020-05-02,"Biden",8,153,FALSE,1,0,0,2000
"Kansas","KA",2020-05-02,"Biden",9,153,FALSE,1,0,0,2001
"Kansas","KA",2020-05-02,"Biden",10,153,FALSE,1,0,0,2002
"Kansas","KA",2020-05-02,"Biden",11,153,FALSE,1,0,0,2003
"Kansas","KA",2020-05-02,"Biden",12,153,FALSE,1,0,0,2004
"Kansas","KA",2020-05-02,"Biden",13,153,FALSE,1,0,0,2005
"Kansas","KA",2020-05-02,"Biden",11,154,FALSE,1,0,0,2020
"Kansas","KA",2020-05-02,"Biden",12,154,FALSE,1,0,0,2021
"Kansas","KA",2020-05-02,"Biden",13,154,FALSE,1,0,0,2022
"Kansas","KA",2020-05-02,"Biden",14,154,FALSE,1,0,0,2023
"Kansas","KA",2020-05-02,"Biden",15,154,FALSE,1,0,0,2024
"Kansas","KA",2020-05-02,"Biden",16,154,FALSE,1,0,0,2025
"Kansas","KA",2020-05-02,"Sanders",24,152,FALSE,0,1,0,1255
"Kansas","KA",2020-05-02,"Sanders",21,153,FALSE,0,1,0,1258
"Kansas","KA",2020-05-02,"Sanders",22,153,FALSE,0,1,0,1259
"Kansas","KA",2020-05-02,"Sanders",23,153,FALSE,0,1,0,1260
"Kansas","KA",2020-05-02,"Sanders",24,153,FALSE,0,1,0,1261
"Kansas","KA",2020-05-02,"Sanders",18,154,FALSE,0,1,0,1262
"Kansas","KA",2020-05-02,"Sanders",19,154,FALSE,0,1,0,1263
"Kansas","KA",2020-05-02,"Sanders",20,154,FALSE,0,1,0,1264
"Kansas","KA",2020-05-02,"Sanders",21,154,FALSE,0,1,0,1265
"Kansas","KA",2020-05-02,"Sanders",22,154,FALSE,0,1,0,1266
"Kansas","KA",2020-05-02,"Sanders",23,154,FALSE,0,1,0,1267
"Kansas","KA",2020-05-02,"Sanders",24,154,FALSE,0,1,0,1268
"Kansas","KA",2020-05-02,"Split",17,154,FALSE,0.8,0.2,0,16
"Kentucky","KY",2020-06-23,"Biden",1,158,FALSE,1,0,0,2065
"Kentucky","KY",2020-06-23,"Biden",1,159,FALSE,1,0,0,2081
"Kentucky","KY",2020-06-23,"Biden",2,159,FALSE,1,0,0,2082
"Kentucky","KY",2020-06-23,"Biden",1,160,FALSE,1,0,0,2097
"Kentucky","KY",2020-06-23,"Biden",2,160,FALSE,1,0,0,2098
"Kentucky","KY",2020-06-23,"Biden",3,160,FALSE,1,0,0,2099
"Kentucky","KY",2020-06-23,"Biden",4,160,FALSE,1,0,0,2100
"Kentucky","KY",2020-06-23,"Biden",5,160,FALSE,1,0,0,2101
"Kentucky","KY",2020-06-23,"Biden",6,160,FALSE,1,0,0,2102
"Kentucky","KY",2020-06-23,"Biden",7,160,FALSE,1,0,0,2103
"Kentucky","KY",2020-06-23,"Biden",1,161,FALSE,1,0,0,2113
"Kentucky","KY",2020-06-23,"Biden",2,161,FALSE,1,0,0,2114
"Kentucky","KY",2020-06-23,"Biden",3,161,FALSE,1,0,0,2115
"Kentucky","KY",2020-06-23,"Biden",4,161,FALSE,1,0,0,2116
"Kentucky","KY",2020-06-23,"Biden",5,161,FALSE,1,0,0,2117
"Kentucky","KY",2020-06-23,"Biden",6,161,FALSE,1,0,0,2118
"Kentucky","KY",2020-06-23,"Biden",7,161,FALSE,1,0,0,2119
"Kentucky","KY",2020-06-23,"Biden",8,161,FALSE,1,0,0,2120
"Kentucky","KY",2020-06-23,"Biden",9,161,FALSE,1,0,0,2121
"Kentucky","KY",2020-06-23,"Biden",10,161,FALSE,1,0,0,2122
"Kentucky","KY",2020-06-23,"Biden",11,161,FALSE,1,0,0,2123
"Kentucky","KY",2020-06-23,"Biden",12,161,FALSE,1,0,0,2124
"Kentucky","KY",2020-06-23,"Biden",13,161,FALSE,1,0,0,2125
"Kentucky","KY",2020-06-23,"Biden",14,161,FALSE,1,0,0,2126
"Kentucky","KY",2020-06-23,"Biden",15,161,FALSE,1,0,0,2127
"Kentucky","KY",2020-06-23,"Biden",16,161,FALSE,1,0,0,2128
"Kentucky","KY",2020-06-23,"Biden",5,162,FALSE,1,0,0,2133
"Kentucky","KY",2020-06-23,"Biden",6,162,FALSE,1,0,0,2134
"Kentucky","KY",2020-06-23,"Biden",7,162,FALSE,1,0,0,2135
"Kentucky","KY",2020-06-23,"Biden",8,162,FALSE,1,0,0,2136
"Kentucky","KY",2020-06-23,"Biden",9,162,FALSE,1,0,0,2137
"Kentucky","KY",2020-06-23,"Biden",10,162,FALSE,1,0,0,2138
"Kentucky","KY",2020-06-23,"Biden",11,162,FALSE,1,0,0,2139
"Kentucky","KY",2020-06-23,"Biden",12,162,FALSE,1,0,0,2140
"Kentucky","KY",2020-06-23,"Biden",13,162,FALSE,1,0,0,2141
"Kentucky","KY",2020-06-23,"Biden",14,162,FALSE,1,0,0,2142
"Kentucky","KY",2020-06-23,"Biden",15,162,FALSE,1,0,0,2143
"Kentucky","KY",2020-06-23,"Biden",16,162,FALSE,1,0,0,2144
"Kentucky","KY",2020-06-23,"Sanders",24,158,FALSE,0,1,0,1298
"Kentucky","KY",2020-06-23,"Sanders",23,159,FALSE,0,1,0,1304
"Kentucky","KY",2020-06-23,"Sanders",24,159,FALSE,0,1,0,1305
"Kentucky","KY",2020-06-23,"Sanders",23,160,FALSE,0,1,0,1311
"Kentucky","KY",2020-06-23,"Sanders",17,161,FALSE,0,1,0,1313
"Kentucky","KY",2020-06-23,"Sanders",18,161,FALSE,0,1,0,1314
"Kentucky","KY",2020-06-23,"Sanders",19,161,FALSE,0,1,0,1315
"Kentucky","KY",2020-06-23,"Sanders",20,161,FALSE,0,1,0,1316
"Kentucky","KY",2020-06-23,"Sanders",21,161,FALSE,0,1,0,1317
"Kentucky","KY",2020-06-23,"Sanders",22,161,FALSE,0,1,0,1318
"Kentucky","KY",2020-06-23,"Sanders",23,161,FALSE,0,1,0,1319
"Kentucky","KY",2020-06-23,"Sanders",18,162,FALSE,0,1,0,1321
"Kentucky","KY",2020-06-23,"Sanders",19,162,FALSE,0,1,0,1322
"Kentucky","KY",2020-06-23,"Sanders",20,162,FALSE,0,1,0,1323
"Kentucky","KY",2020-06-23,"Sanders",21,162,FALSE,0,1,0,1324
"Kentucky","KY",2020-06-23,"Split",17,162,FALSE,0.8,0.2,0,20
"Louisiana","LA",2020-06-20,"Biden",1,117,FALSE,1,0,0,1399
"Louisiana","LA",2020-06-20,"Biden",2,117,FALSE,1,0,0,1400
"Louisiana","LA",2020-06-20,"Biden",3,117,FALSE,1,0,0,1401
"Louisiana","LA",2020-06-20,"Biden",4,117,FALSE,1,0,0,1402
"Louisiana","LA",2020-06-20,"Biden",1,118,FALSE,1,0,0,1414
"Louisiana","LA",2020-06-20,"Biden",2,118,FALSE,1,0,0,1415
"Louisiana","LA",2020-06-20,"Biden",3,118,FALSE,1,0,0,1416
"Louisiana","LA",2020-06-20,"Biden",4,118,FALSE,1,0,0,1417
"Louisiana","LA",2020-06-20,"Biden",5,118,FALSE,1,0,0,1418
"Louisiana","LA",2020-06-20,"Biden",21,118,FALSE,1,0,0,1427
"Louisiana","LA",2020-06-20,"Biden",1,119,FALSE,1,0,0,1428
"Louisiana","LA",2020-06-20,"Biden",2,119,FALSE,1,0,0,1429
"Louisiana","LA",2020-06-20,"Biden",3,119,FALSE,1,0,0,1430
"Louisiana","LA",2020-06-20,"Biden",4,119,FALSE,1,0,0,1431
"Louisiana","LA",2020-06-20,"Biden",5,119,FALSE,1,0,0,1432
"Louisiana","LA",2020-06-20,"Biden",6,119,FALSE,1,0,0,1433
"Louisiana","LA",2020-06-20,"Biden",7,119,FALSE,1,0,0,1434
"Louisiana","LA",2020-06-20,"Biden",8,119,FALSE,1,0,0,1435
"Louisiana","LA",2020-06-20,"Biden",9,119,FALSE,1,0,0,1436
"Louisiana","LA",2020-06-20,"Biden",20,119,FALSE,1,0,0,1440
"Louisiana","LA",2020-06-20,"Biden",21,119,FALSE,1,0,0,1441
"Louisiana","LA",2020-06-20,"Biden",1,120,FALSE,1,0,0,1442
"Louisiana","LA",2020-06-20,"Biden",2,120,FALSE,1,0,0,1443
"Louisiana","LA",2020-06-20,"Biden",3,120,FALSE,1,0,0,1444
"Louisiana","LA",2020-06-20,"Biden",4,120,FALSE,1,0,0,1445
"Louisiana","LA",2020-06-20,"Biden",5,120,FALSE,1,0,0,1446
"Louisiana","LA",2020-06-20,"Biden",6,120,FALSE,1,0,0,1447
"Louisiana","LA",2020-06-20,"Biden",7,120,FALSE,1,0,0,1448
"Louisiana","LA",2020-06-20,"Biden",8,120,FALSE,1,0,0,1449
"Louisiana","LA",2020-06-20,"Biden",9,120,FALSE,1,0,0,1450
"Louisiana","LA",2020-06-20,"Biden",10,120,FALSE,1,0,0,1451
"Louisiana","LA",2020-06-20,"Biden",11,120,FALSE,1,0,0,1452
"Louisiana","LA",2020-06-20,"Biden",12,120,FALSE,1,0,0,1453
"Louisiana","LA",2020-06-20,"Biden",13,120,FALSE,1,0,0,1454
"Louisiana","LA",2020-06-20,"Biden",14,120,FALSE,1,0,0,1455
"Louisiana","LA",2020-06-20,"Biden",15,120,FALSE,1,0,0,1456
"Louisiana","LA",2020-06-20,"Biden",16,120,FALSE,1,0,0,1457
"Louisiana","LA",2020-06-20,"Biden",17,120,FALSE,1,0,0,1458
"Louisiana","LA",2020-06-20,"Biden",18,120,FALSE,1,0,0,1459
"Louisiana","LA",2020-06-20,"Biden",19,120,FALSE,1,0,0,1460
"Louisiana","LA",2020-06-20,"Biden",20,120,FALSE,1,0,0,1461
"Louisiana","LA",2020-06-20,"Biden",1,121,FALSE,1,0,0,1462
"Louisiana","LA",2020-06-20,"Biden",2,121,FALSE,1,0,0,1463
"Louisiana","LA",2020-06-20,"Sanders",21,117,FALSE,0,1,0,1002
"Louisiana","LA",2020-06-20,"Sanders",22,117,FALSE,0,1,0,1003
"Louisiana","LA",2020-06-20,"Sanders",23,117,FALSE,0,1,0,1004
"Louisiana","LA",2020-06-20,"Sanders",24,117,FALSE,0,1,0,1005
"Louisiana","LA",2020-06-20,"Sanders",22,118,FALSE,0,1,0,1012
"Louisiana","LA",2020-06-20,"Sanders",23,118,FALSE,0,1,0,1013
"Louisiana","LA",2020-06-20,"Sanders",24,118,FALSE,0,1,0,1014
"Louisiana","LA",2020-06-20,"Sanders",22,119,FALSE,0,1,0,1021
"Louisiana","LA",2020-06-20,"Sanders",23,119,FALSE,0,1,0,1022
"Louisiana","LA",2020-06-20,"Sanders",22,120,FALSE,0,1,0,1024
"Louisiana","LA",2020-06-20,"Split",21,120,FALSE,0.2,0.8,0,6
"Massachusetts","MA",2020-03-03,"Biden",2,31,TRUE,1,0,0,306
"Massachusetts","MA",2020-03-03,"Biden",3,31,TRUE,1,0,0,307
"Massachusetts","MA",2020-03-03,"Biden",4,31,TRUE,1,0,0,308
"Massachusetts","MA",2020-03-03,"Biden",5,31,TRUE,1,0,0,309
"Massachusetts","MA",2020-03-03,"Biden",6,31,TRUE,1,0,0,310
"Massachusetts","MA",2020-03-03,"Biden",7,31,TRUE,1,0,0,311
"Massachusetts","MA",2020-03-03,"Biden",8,31,TRUE,1,0,0,312
"Massachusetts","MA",2020-03-03,"Biden",9,31,TRUE,1,0,0,313
"Massachusetts","MA",2020-03-03,"Biden",10,31,TRUE,1,0,0,314
"Massachusetts","MA",2020-03-03,"Biden",1,32,TRUE,1,0,0,320
"Massachusetts","MA",2020-03-03,"Biden",2,32,TRUE,1,0,0,321
"Massachusetts","MA",2020-03-03,"Biden",3,32,TRUE,1,0,0,322
"Massachusetts","MA",2020-03-03,"Biden",4,32,TRUE,1,0,0,323
"Massachusetts","MA",2020-03-03,"Biden",5,32,TRUE,1,0,0,324
"Massachusetts","MA",2020-03-03,"Biden",6,32,TRUE,1,0,0,325
"Massachusetts","MA",2020-03-03,"Biden",7,32,TRUE,1,0,0,326
"Massachusetts","MA",2020-03-03,"Biden",8,32,TRUE,1,0,0,327
"Massachusetts","MA",2020-03-03,"Biden",9,32,TRUE,1,0,0,328
"Massachusetts","MA",2020-03-03,"Biden",1,33,TRUE,1,0,0,335
"Massachusetts","MA",2020-03-03,"Biden",2,33,TRUE,1,0,0,336
"Massachusetts","MA",2020-03-03,"Biden",3,33,TRUE,1,0,0,337
"Massachusetts","MA",2020-03-03,"Biden",4,33,TRUE,1,0,0,338
"Massachusetts","MA",2020-03-03,"Biden",5,33,TRUE,1,0,0,339
"Massachusetts","MA",2020-03-03,"Biden",6,33,TRUE,1,0,0,340
"Massachusetts","MA",2020-03-03,"Biden",7,33,TRUE,1,0,0,341
"Massachusetts","MA",2020-03-03,"Biden",8,33,TRUE,1,0,0,342
"Massachusetts","MA",2020-03-03,"Biden",1,34,TRUE,1,0,0,343
"Massachusetts","MA",2020-03-03,"Biden",2,34,TRUE,1,0,0,344
"Massachusetts","MA",2020-03-03,"Biden",3,34,TRUE,1,0,0,345
"Massachusetts","MA",2020-03-03,"Biden",4,34,TRUE,1,0,0,346
"Massachusetts","MA",2020-03-03,"Biden",5,34,TRUE,1,0,0,347
"Massachusetts","MA",2020-03-03,"Biden",6,34,TRUE,1,0,0,348
"Massachusetts","MA",2020-03-03,"Biden",7,34,TRUE,1,0,0,349
"Massachusetts","MA",2020-03-03,"Biden",8,34,TRUE,1,0,0,350
"Massachusetts","MA",2020-03-03,"Biden",6,35,TRUE,1,0,0,356
"Massachusetts","MA",2020-03-03,"Biden",7,35,TRUE,1,0,0,357
"Massachusetts","MA",2020-03-03,"Biden",8,35,TRUE,1,0,0,358
"Massachusetts","MA",2020-03-03,"Other",19,33,TRUE,0,0,1,95
"Massachusetts","MA",2020-03-03,"Other",20,33,TRUE,0,0,1,96
"Massachusetts","MA",2020-03-03,"Other",21,33,TRUE,0,0,1,97
"Massachusetts","MA",2020-03-03,"Other",22,33,TRUE,0,0,1,98
"Massachusetts","MA",2020-03-03,"Other",23,33,TRUE,0,0,1,99
"Massachusetts","MA",2020-03-03,"Other",24,33,TRUE,0,0,1,100
"Massachusetts","MA",2020-03-03,"Other",19,34,TRUE,0,0,1,101
"Massachusetts","MA",2020-03-03,"Other",20,34,TRUE,0,0,1,102
"Massachusetts","MA",2020-03-03,"Other",21,34,TRUE,0,0,1,103
"Massachusetts","MA",2020-03-03,"Other",22,34,TRUE,0,0,1,104
"Massachusetts","MA",2020-03-03,"Other",23,34,TRUE,0,0,1,105
"Massachusetts","MA",2020-03-03,"Other",24,34,TRUE,0,0,1,106
"Massachusetts","MA",2020-03-03,"Other",18,35,TRUE,0,0,1,107
"Massachusetts","MA",2020-03-03,"Other",19,35,TRUE,0,0,1,108
"Massachusetts","MA",2020-03-03,"Other",20,35,TRUE,0,0,1,109
"Massachusetts","MA",2020-03-03,"Other",21,35,TRUE,0,0,1,110
"Massachusetts","MA",2020-03-03,"Other",22,35,TRUE,0,0,1,111
"Massachusetts","MA",2020-03-03,"Other",23,35,TRUE,0,0,1,112
"Massachusetts","MA",2020-03-03,"Other",24,35,TRUE,0,0,1,113
"Massachusetts","MA",2020-03-03,"Other",19,36,TRUE,0,0,1,114
"Massachusetts","MA",2020-03-03,"Other",20,36,TRUE,0,0,1,115
"Massachusetts","MA",2020-03-03,"Other",21,36,TRUE,0,0,1,116
"Massachusetts","MA",2020-03-03,"Other",22,36,TRUE,0,0,1,117
"Massachusetts","MA",2020-03-03,"Other",23,36,TRUE,0,0,1,118
"Massachusetts","MA",2020-03-03,"Other",24,36,TRUE,0,0,1,119
"Massachusetts","MA",2020-03-03,"Sanders",9,33,TRUE,0,1,0,333
"Massachusetts","MA",2020-03-03,"Sanders",10,33,TRUE,0,1,0,334
"Massachusetts","MA",2020-03-03,"Sanders",11,33,TRUE,0,1,0,335
"Massachusetts","MA",2020-03-03,"Sanders",12,33,TRUE,0,1,0,336
"Massachusetts","MA",2020-03-03,"Sanders",13,33,TRUE,0,1,0,337
"Massachusetts","MA",2020-03-03,"Sanders",14,33,TRUE,0,1,0,338
"Massachusetts","MA",2020-03-03,"Sanders",15,33,TRUE,0,1,0,339
"Massachusetts","MA",2020-03-03,"Sanders",16,33,TRUE,0,1,0,340
"Massachusetts","MA",2020-03-03,"Sanders",17,33,TRUE,0,1,0,341
"Massachusetts","MA",2020-03-03,"Sanders",18,33,TRUE,0,1,0,342
"Massachusetts","MA",2020-03-03,"Sanders",9,34,TRUE,0,1,0,343
"Massachusetts","MA",2020-03-03,"Sanders",10,34,TRUE,0,1,0,344
"Massachusetts","MA",2020-03-03,"Sanders",11,34,TRUE,0,1,0,345
"Massachusetts","MA",2020-03-03,"Sanders",12,34,TRUE,0,1,0,346
"Massachusetts","MA",2020-03-03,"Sanders",13,34,TRUE,0,1,0,347
"Massachusetts","MA",2020-03-03,"Sanders",14,34,TRUE,0,1,0,348
"Massachusetts","MA",2020-03-03,"Sanders",15,34,TRUE,0,1,0,349
"Massachusetts","MA",2020-03-03,"Sanders",16,34,TRUE,0,1,0,350
"Massachusetts","MA",2020-03-03,"Sanders",17,34,TRUE,0,1,0,351
